,Unnamed: 0,record_date,avg_outflow,Unnamed: 0,record_date,avg_inflow,feeder1_kwh,feeder2_kwh,Ammonia_mg_L_1,BOD_mg_L_1,COD_mg_L_1,Nitrogentotal_mg_L_1,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,year,month,day,record_date
884,884,2011-06-06,4.381439130434783,884,2011-04-06,4.044352173913043,127136,119594,48.0,370.0,960.0,58.0,8.6,10.2,7.0,0.0,77,0.0,10.0,20.6,27.8,0.0,2017,6,27,27-05-2017
885,885,2011-07-06,4.346047826086957,885,2011-05-06,4.844873913043479,160375,124759,47.0,300.0,920.0,63.09101999999999,10.1,14.0,7.7,0.0,75,0.0,10.0,17.4,24.1,0.0,2017,6,28,28-05-2017
886,886,2011-08-06,4.6167869565217385,886,2011-06-06,5.157221739130437,184629,121349,52.0,310.0,890.0,62.41414,8.3,12.0,5.0,0.0,77,0.0,10.0,18.7,33.5,0.0,2017,6,29,29-05-2017
887,887,2011-09-06,6.114786956521739,887,2011-07-06,4.151308695652173,197241,110904,44.0,350.0,820.0,61.05131,7.8,12.0,3.9,0.0,49,0.0,0.0,27.6,48.2,72.2,2017,7,2,02-07-2017
888,888,2011-10-06,5.1337,888,2011-08-06,5.8888739130434775,203335,112146,49.0,300.0,830.0,63.24781,10.1,12.0,8.0,0.0,79,0.0,9.8,24.8,37.0,50.0,2017,7,3,03-07-2017
889,889,2011-11-06,4.323873913043478,889,2011-09-06,5.897873913043479,139477,56206,37.0,240.0,860.0,63.66414,12.0,16.0,9.0,0.0,75,0.0,1.0,18.5,25.9,0.0,2017,7,4,04-07-2017
890,890,2011-12-06,4.755960869565217,890,2011-10-06,4.740265217391305,179983,133485,30.0,320.0,910.0,62.25736,8.7,14.0,3.0,0.0,74,0.0,1.0,17.4,24.1,0.0,2017,7,5,05-07-2017
891,891,2011-06-13,3.562917391304348,891,2011-11-06,4.720047826086957,205811,136092,48.0,320.0,920.0,63.24781,9.4,14.0,7.0,0.0,73,0.0,1.0,23.9,35.2,53.5,2017,7,6,06-07-2017
892,892,2011-06-14,3.668047826086956,892,2011-12-06,4.8996565217391295,195840,113588,36.0,300.0,820.0,66.0,8.8,13.0,5.0,0.0,66,0.0,10.0,23.0,31.7,0.0,2017,7,9,09-07-2017
893,893,2011-06-15,4.0532652173913055,893,2011-06-13,3.938960869565217,204728,106057,45.0,310.0,860.0,62.30281,9.9,15.0,4.0,0.0,72,0.0,1.0,14.3,27.8,0.0,2017,7,10,10-07-2017
894,894,2011-06-16,4.298221739130435,894,2011-06-14,4.111917391304347,206603,115586,40.0,320.0,880.0,62.25736,7.0,13.0,2.0,0.0,79,0.0,1.0,11.5,24.1,0.0,2017,7,11,11-07-2017
895,895,2011-06-17,4.288569565217392,895,2011-06-15,4.477917391304348,174264,109262,51.0,340.0,970.0,62.41414,9.0,14.0,5.0,0.0,68,0.0,1.0,25.7,61.1,75.9,2017,7,12,12-07-2017
896,896,2011-06-18,4.778352173913043,896,2011-06-16,4.481134782608693,207368,140990,40.0,320.0,980.0,63.24781,10.4,12.0,9.0,0.0,68,0.0,10.0,42.8,55.4,83.5,2017,7,13,13-07-2017
897,897,2011-06-19,4.364047826086956,897,2011-06-17,4.473526086956522,188278,117646,42.0,340.0,780.0,60.85641,8.6,11.0,6.7,0.0,59,0.0,101.0,40.7,51.9,72.2,2017,7,16,16-07-2017
898,898,2011-06-20,4.444178260869563,898,2011-06-18,4.889743478260871,173858,101185,50.0,340.0,920.0,63.29326999999999,10.1,14.0,7.0,0.0,70,0.0,1.0,31.3,53.5,70.6,2017,7,17,17-07-2017
899,899,2011-06-21,3.522960869565218,899,2011-06-19,4.592308695652174,198987,115674,50.0,340.0,1100.0,66.95411,9.8,14.0,7.0,0.0,77,0.0,1.0,21.1,33.5,50.0,2017,7,18,18-07-2017
900,900,2011-06-22,6.0577,900,2011-06-20,4.922004347826087,200471,130227,44.0,340.0,880.0,62.41414,8.5,11.0,5.0,0.0,83,0.0,9.5,25.0,37.0,57.6,2017,7,19,19-07-2017
901,901,2011-06-23,5.623352173913043,901,2011-06-21,4.6233521739130445,210103,132376,44.0,260.0,840.0,60.48072,6.1,10.0,1.7,0.0,81,0.0,10.0,17.4,48.2,51.9,2017,7,20,20-07-2017
902,902,2011-06-24,4.283482608695653,902,2011-06-22,6.692743478260871,170470,113804,46.0,270.0,790.0,60.728359999999995,9.2,14.0,4.8,0.0,79,0.0,9.8,19.1,38.9,0.0,2017,7,23,23-07-2017
903,903,2011-06-25,3.8188304347826088,903,2011-06-23,4.9418304347826085,184547,109183,38.0,300.0,890.0,63.24781,10.6,15.0,8.0,0.0,75,0.0,1.0,25.6,42.4,0.0,2017,7,24,24-07-2017
904,904,2011-06-26,3.827569565217391,904,2011-06-24,4.5105260869565225,177512,134571,43.0,350.0,1000.0,56.0,12.1,17.0,9.0,0.0,65,0.0,10.0,25.7,46.5,0.0,2017,7,25,25-07-2017
905,905,2011-06-27,3.3762217391304348,905,2011-06-25,4.28656956521739,182336,133447,36.0,290.0,920.0,62.41414,8.3,15.0,4.0,0.0,79,0.0,10.0,20.6,37.0,51.9,2017,7,26,26-07-2017
906,906,2011-06-28,5.0246130434782605,906,2011-06-26,4.619004347826087,186617,138356,37.0,370.0,920.0,62.41414,9.9,12.0,6.0,0.0,76,0.0,10.0,28.2,50.0,64.8,2017,7,27,27-07-2017
907,907,2011-06-29,3.407178260869565,907,2011-06-27,3.6682217391304337,136788,103094,40.0,220.0,830.0,63.05166,9.6,17.0,3.0,0.0,62,0.0,1.0,16.3,35.2,0.0,2017,7,30,30-07-2017
908,908,2011-06-30,4.2417869565217385,908,2011-06-28,4.646091304347826,175013,113124,37.0,300.0,800.0,60.405919999999995,7.7,15.0,3.0,0.0,72,0.0,10.0,12.0,20.6,0.0,2017,7,31,31-07-2017
909,909,2011-01-07,2.9860913043478265,909,2011-06-29,3.8466565217391295,176665,121770,37.0,270.0,870.0,62.25736,7.4,14.0,2.0,0.0,78,0.0,6.8,8.3,14.8,0.0,2017,8,1,01-08-2017
910,910,2011-02-07,4.125960869565217,910,2011-06-30,4.421308695652175,184999,117645,38.0,340.0,1000.0,60.323930000000004,5.4,12.0,1.0,0.0,84,0.0,8.7,9.6,16.5,0.0,2017,8,2,02-08-2017
911,911,2011-03-07,3.6170913043478237,911,2011-01-07,3.8946565217391313,191316,111799,43.0,320.0,900.0,62.25736,6.8,8.1,4.0,0.0,93,0.0,5.1,7.8,14.8,0.0,2017,8,3,03-08-2017
912,912,2011-04-07,3.73165652173913,912,2011-02-07,3.903482608695653,168635,113393,40.0,330.0,920.0,62.41414,8.4,12.0,6.0,0.0,74,0.0,0.0,24.3,37.0,50.0,2017,8,6,06-08-2017
913,913,2011-05-07,3.6630913043478266,913,2011-03-07,4.1617869565217385,172987,112255,37.0,320.0,820.0,60.562709999999996,7.7,12.0,5.0,0.0,82,0.0,0.0,21.7,35.2,0.0,2017,8,7,07-08-2017
914,914,2011-06-07,3.71178695652174,914,2011-04-07,4.098047826086956,169913,114923,36.0,330.0,820.0,60.405919999999995,10.6,14.1,6.0,0.0,73,0.0,0.0,18.1,21.8,0.0,2017,8,8,08-08-2017
915,915,2011-07-07,4.214960869565217,915,2011-05-07,4.108830434782608,142173,70080,38.0,360.0,800.0,62.02319,12.3,16.0,10.0,0.0,69,0.0,0.0,45.9,74.1,98.2,2017,8,9,09-08-2017
916,916,2011-08-07,5.005395652173912,916,2011-06-07,3.5663956521739126,185685,126602,40.0,330.0,830.0,68.0,12.9,18.0,7.7,0.0,54,0.0,0.0,27.6,66.5,81.7,2017,8,10,10-08-2017
917,917,2011-09-07,4.043613043478262,917,2011-07-07,5.15961304347826,169671,122780,34.0,300.0,750.0,61.591280000000005,13.9,18.0,11.6,0.0,52,0.0,0.0,39.4,53.5,70.6,2017,8,13,13-08-2017
918,918,2011-10-07,4.164482608695652,918,2011-08-07,5.035830434782608,163200,101078,41.0,320.0,850.0,63.35767,13.7,19.0,9.0,0.0,59,0.0,0.0,29.6,51.9,10.6,2017,8,14,14-08-2017
919,919,2011-11-07,3.81478695652174,919,2011-09-07,4.25591739130435,197021,141301,41.0,350.0,900.0,63.24781,13.9,17.0,9.7,0.0,70,0.0,0.0,27.6,55.4,66.5,2017,8,15,15-08-2017
920,920,2011-12-07,4.0061782608695635,920,2011-10-07,4.315265217391305,203860,143981,41.0,360.0,900.0,63.312219999999996,12.6,17.0,8.0,0.0,55,0.0,0.0,31.9,53.5,75.9,2017,8,16,16-08-2017
921,921,2011-07-13,3.900830434782608,921,2011-11-07,4.305873913043479,206680,145875,31.0,340.0,870.0,62.47855,9.3,15.0,5.0,0.0,67,0.0,0.0,26.5,46.5,70.6,2017,8,17,17-08-2017
922,922,2011-07-14,3.7833521739130433,922,2011-12-07,4.241308695652174,183125,137381,30.0,260.0,740.0,60.562709999999996,8.5,13.0,6.0,0.0,61,0.0,0.0,13.5,33.5,0.0,2017,8,20,20-08-2017
923,923,2011-07-15,4.444830434782608,923,2011-07-13,4.085526086956521,179316,118478,93.0,320.0,800.0,60.73457,8.3,12.0,4.0,0.0,71,0.0,0.0,20.6,21.8,0.0,2017,8,21,21-08-2017
924,924,2011-07-16,4.012873913043477,924,2011-07-14,4.607308695652174,191117,133952,40.0,340.0,850.0,60.0,11.9,17.0,7.0,0.0,63,0.0,0.0,11.0,24.1,0.0,2017,8,22,22-08-2017
925,925,2011-07-17,3.973004347826088,925,2011-07-15,4.516569565217392,168801,117773,32.0,350.0,880.0,62.41414,9.4,17.0,4.0,0.0,74,0.0,9.7,18.9,33.5,51.9,2017,8,23,23-08-2017
926,926,2011-07-18,4.581960869565218,926,2011-07-16,4.219004347826087,189177,126568,32.0,300.0,780.0,60.405919999999995,7.8,13.1,3.0,0.0,77,0.0,0.0,14.8,31.1,0.0,2017,8,24,24-08-2017
